sentence,score
"Hi, Leandrod - my computer is slow, and your last two edits were made on top of vandalism that needed to be reverted - I can't tell if I reverted legit changes by you or not? If I did, I'm sorry, can you have a look?",0.7579404559
"Hi, I think that you do a fantastic job on DELSORT. However, I was just wondering if, when you add to Schools, whether you would be good enough to add them to the appropriate section, please?",1.25822016
Thanks! =D And how soon are we going to try to get The Lost Age to FA?,0.8906624987999999
"Would you know what the difference is between 'computing by Operating systems' and 'operating systems""? Not obvious to me, why not just eliminate it and add the computing category to the operating systems category page?",-0.7041802456999999
REVERT???,-1.271673192
"That's a couple levels of automation beyond my experience. But if you just got the idea today, then how can you know the false positive level is low enough for WP:AWB/Typos?",-0.5958325774000001
"Sorry for the slow reply, something I needed to take care of. <url> is restored- if it is mentioned in such <url>, could you please <url> them in the article?",1.070741711
Have a look at the edit to <url>. Is this page even a dab?,-0.7984893262
"He has requested unblock, states that he has edited from a school IP and that may be the reason for it. Who is he supposed to be a sock of, and what's the evidence?",-0.506639819
Another sock down. How many more to go?,-0.5129522463
"Acad, at <url> the article suddenly starts talking about ''Pomone'' without any context - is this a typo? You're a major contributor - can you clarify?",-0.5521554819
I am for some reason disappointed that it took me a few seconds longer to pick up the Bon Jovi reference than it did the Tom Petty one. Does that mean the terrorists have already won?,-1.023833229
"No, I didn't know that. Where does this ""rule"" come from?",-0.8557634839
", and <url> hot. What more could a young man need?",-0.5318436078000001
Thanks for your reply. I've tried to incorporate the references into the article; how is it now?,1.485864705
"<url> - ""Even if he makes only a single administrative action then his having the tools is a net positive."" - a single admin action> are you joking? he gets to see all the deleted data forever access to the extra buttons forever and you consider a single action as a net positive?",-1.492852637
"After having collected some users willing to come, I created <url> subpage. Would you be so kind and add your ideas?",1.231327902
"Sorry, I completely missed the subsection title. You think this is Merkey?",0.786570703
"I posted here rather than to Jon's page because I don't want to embarrass the students; I know Jon watchlists your page and I am sure other NRG editors do too. Anyway, what do you think?",0.577808094
The notion that a hunter would kill dozens of birds with a single shot seems outlandish to me. Do you have a reference for this?,-0.636128979
"I would say you went a few steps further than I did! Does make it easier to find yourself on the page, doesn't it?",0.5969157764
"Yes, the ""licking my balls"" thing. Why am I not surprised that that was his work too?",-1.07123853
Hi im currently compiling a college project on unreliable information and would like to view the deleted article Dudley O'Neill. Can you help?,0.7603088526
I have one last question about the SPI I filed et al. before I put this ugly chapter of my time here behind me; should the <url> sock not be tagged with <code><nowiki><person></nowiki></code>?,-0.7053019916
"Reading your help desk comment, I'm totally confused now. Was it 2005 or 2006?",-0.644506239
"You also did three reversions. Where are the administrators, meanwhile?",-0.5236735475
On the third reading... Why not include an edit summary that tells me this? Why not revert my revert?,-0.5029483912
Which of course is all the more ironic as my initial edits were an attempt to ''improve'' the article per <url>. Who the hell would have predicted all this?,-1.668277747
Great job. Will it be done by next week?,0.9649159176
Denied. I take it then that you deny responsiblity for an account (which I'll not name here) created just four minutes after you made that edit?,-1.416769986
"Hello -- I see you changed a couple of entries relating to ""PALATINE, the Subject Centre for Dance, Drama and Music of the UK Higher Education Academy"". I don't know (or even care) why that organisation chooses to refer to itself by capitalising the word, but (and I ask for information here) is there a policy that precludes us from respecting that choice?",-1.001515467
It looks like the current version of <url> has been reworked since when you built it in July 2005 and references have never been provided. Do you have any references you can add to the article?,0.8095756901000001
"Hey Jondel. I was wondering, since Interlingua is basically resurrected Latin, k and w are basically nonexistant in Interlingua, right?",0.7008044626000001
Sorry Less? What is that last postdirected at?,-0.7018012606
"Um - no. And I take it you delieve all racist and fascist groups are ""right wing""?",-1.236645599
The Nyan Cat is a flying cat with a toast instead of its body. Isn't quite similar?,-0.5429177039
my edit was described as ''(Reverted 1 edit by 64.53.137.232 (talk): Rv. (TW))'' and I didn't give the guy a warning or anything so how would anyone think I was calling him a vandal?,-0.6703263025
"Hey, what was with the fact tag? Do you dispute its name?",-0.7008278843000001
"Hi Bruce, I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",0.7814537929
<url> apperantly we need a source...do you have one...??,-0.6164493865999999
"Pat, for someone who has died, you don't say ""he is a former professional baseball player"", you say ""he was a professional baseball player"". Okay?",-0.6271426213
"Thanks for responding, at any rate. <smile> Protocol question, as I'm new here: If a discussion is unproductive, should one just delete it?",0.9215840947
Thanks for the correction but I am still working on the table. Could you hold off for a bit so our edits don't cross?,0.7011983415999999
"<url> is one of the three fundamental Wikipedia content policies; why is it a ""shame"" you have to follow it? What did you mean by ""people like you""?",-0.9594759277
<url> Am I missing something?,-0.5883429901
"Well, I suppose it is only reasonable for you to conclude that everyone behaves as you and your allies do. If ""good typography"" is whatever Dicklyon likes, why shouldn't the truth be whatever subserves Dicklyon's cause?",-0.7914556604
<url> seems a bit bizarre. Why nowrap date fields in cite templates?,-0.5733277163
"Read beyond the obvious. What is that essay saying when you remove all referances to users under blocks, bans or other sanctions?",-0.7340309192
pls see my comments on your revert on the talk page. Perhaps you'll consider undoing my revert?,0.5331606795
"On second thought, the mix of pseudo-politeness, vulgarity and threats is...really creepy. Could ya...stop?",-1.54023038
"Thank you for your time, but, perhaps; If I give you the iformation and images and such for Lord Strachan, could you maybe make it? It shouldn't be that hard to find info, or images, but I already have them, so if I give you this stuff, perhaps could you do it?",0.8989174695000001
I haven't heard from you in sometime. Como estan las cosas?,0.786060746
"Actually, I thought that I was moving to the end of the list. I must be missing what is the issue with putting a (revised) picture at the end of the list?",-0.4663656308
"Good start. Can you add more, please?",1.16153458
"Hi -i am editing the Juan Martin article with guitar technique information,and user addhoc is deleting all my writing. Please,what do i do about this?",0.7680111884
Just curious. Does the '''tab''' key move your cursor to the search box?,1.047004035
???You wat?,-1.794476356
"Dan, can you take a look at the last exchange regarding the 1952 election? Looking at the citations, is there doubt in your mind that there was a deal, or at least that it has been widely suggested by reliable sources that there was a deal?",0.6802697893999999
"I actually know nothing about karate, but you look to be doing a good job with your work, and I'm just here to say sorry really that some of your articles got deleted. Which artiles got deleted?",1.182959003
"I'm not finding the name change request at <url>, nor does there appear to be such an edit under the ""Rogerboas"" account name. Did you posti t while logged out, perhaps?",0.5795990561
I believe supserstition exists. Why did you ask me?,-0.5871639922
You're welcome. What else is peer review for?,0.8145926718000001
Howdy Resolute. Is <url> for real?,-1.014498623
with an ndash rather than a hyphen. Can that be fixed?,0.5292234212
"The policy is quite clear; userids set up for the purposes of harassment or vandalism are blocked indefinitely. That said, what policy is it that you think I'm not following?",-1.514742146
"I was confused by ""darkhad"" being translated as ""sacred ones"", when the usual translation I know is smith or craftsman (kind of). Was I at least correct in being confused?",0.5336017389
Afterthought: where did you get your figure of 82500 tons pa??,-0.5536787783
"''I just take care of the problem.''' Can't you work ''with'' me, and not ''against'' me?",-1.5186058530000002
"Nice work, that explains it quite clearly! Any idea who came up with the scheme?",1.354457167
"Hi, Why were the images <url> from the infobox in <url>? Is this part of an MOS or something?",-0.7988871637999999
Sorry for not replying sooner. What would you like done with your page?,1.40051837
Thank you. Was it anything in particular?,1.403983015
"Greetings, I ran across your 2008 article <url>, and the footnotes are done manually vice the usual Wiki way. Any chance you can go back and fix the footnotes?",0.7655353854000001
I added a clarifying sentence to my user page <url>. Do you think it distills the essence?,0.8457268158
I can assist you with your sockpuppet report against him. :) Will you like me to just fill it out for you?,1.573441941
"You're acting very oddly today: You've just reverted two separate edits on <url>, saying they were the phrasing of the Lancet, but neither references the Lancet, and it seems unlikely that both would have the same statement applying to them. Have you been hacked?",-0.743294399
We need a visual of some kind. How's the state of your right-brain today?,-0.6184194123
"So, I'm a ""deletion fanatic""? Why don't you refrain from uncivil remarks and focus on adding sources to your unsourced stubs - help the encyclopedia rather than pissing off people?",-1.513052345
"So, is the template too much? Should I add it to all articles contained within the template?",0.7365594688
"Can it be expanded beyond a definition? Can you write something about who coined it, references to its usage in popular culture, things of those sorts?",0.550470885
True. What do you think about the notability of this particular article?,0.9782625564
Looks like he earned a block. He break the 3RR rule?,-0.6942511214
Thanks for your advice on my problems with categories. Perhaps someone should change the instructions?,1.247951903
I think that's a good solution. Should we give it a try?,1.503499841
I've had enough of this. What would you think about filing a RfC?,-0.7838761865
Not sure why I got <url> from you. Had I tagged it?,-0.8939913315000001
Good idea.... Perhaps though you could also make a list of kings on that page??,0.5279155599
"Hi Dirk. Does the two books you cited for the heavy Belgian <url> losses have any info of how many Gladiators the Belgians lost, and perhaps what losses they incurred on the Germans?",0.5340957005
Please don't mention other languages when we're discussing the English wikipedia! Why are you limiting yourself only to the Abrahamic concepts of ''God''?,-0.7378287231
"I responded to your talk page comment, encouraging you to try your hand at reworking it. Good analysis of a potential problem, so why not take a whack at it?",0.8783154947
What is the source of this image? and why do you think it's PD?,-0.5397921354
"Do you mind if you tell me why do you add duplicate links to the article? More specifically, why do you add internal links to the See Also sections when those links are already in the article navbox?",-0.616034628
"As for restoring the image, no I will not. Did you consider that you are asking me to put up an image for which I know the ""fair use"" claim to be bogus, and that this is illegal?",-1.126506898
Thanks for your response. What happens now?,1.2663972490000002
"Hi, congrats on your admin promotion, but in preparing the short note about it for ''The Signpost'', I'm puzzled as to ""the backlog"", which appeared in your RfA text. Is it a copyright backlog for images?",0.9119075653
And <url> targets <url>. Shouldn't it go to <url>?,-0.6676494188000001
"Just letting you know (since you have mentioned AFDing <url>) that weu2019ve gone to some effort to establish notability with <url>, and have added three reliable, notable, third-party sources to the article. Do you feel these sources establish <url> as being notable (<url> and all that)?",0.5470276897999999
Congrats! I thought you were going to be away today?,1.185104405
"Thanks for explaining. Um, is that an official policy, or one just custom?",0.8688693214000001
Do you really think it is necessary to do that? Could you not simply take my advice on board?,-0.9096536363
"I can't find a page by that name that has ever existed. Can you please specify the exact name (capitalization is important), or link to the deletion log or discussion?",0.6965815101
"Then, I am curious. Why did you create the redirect in the first place?",-0.6047492422
"<person> - sorry about that, those situations are confusing. Maybe Twinkle uses, or behaves like, rollback?",0.6041385671
"Just wondering, is there any reason why you removed categories from a number of articles and replaced them with the non-existend <url>. Wouldn't <url> have been the better choice, which, as it appears, is a category you yourself created a few days ago?",-0.6803463485
I'm confused: what did you do? And how did you delete it twice without restoring it in between?,-0.6424478753
"I recently was approved for VandalProof, and I installed everything and stuff, but I'm confused on how it is actually run, like what do I click to start it. Could you please help me a little?",0.6461372354
"You are talking about direktor, right? He begin the edit war again, as seen by diffs, so C was blocked instead of direktor, see?",-0.6584657076
"I presume you haven't obliterated them completely, because that would be to be editorialise enormously. Where have you put them instead?",-0.9528757624
Hardly. Does the <url> exercise executive control over Northern Ireland?,-0.8111713965999999
"I was just about to create an article on the 2009 Malawian election; the purpose of adding it to the template was to give me a convenient link when I decided to do it. If red linked elections can't go in the template, why don't you delete all the red linked past elections?",-0.5301260955
"Testing, testing, 1,2, 3, are you still alive? Where are you?",-0.4601168125
"I have just noticed that today a Wikipedia administrator added a POV tag in the u201cPsychohistoryu201d article, which you have contributed to edit. Perhaps someone should do a little work to balance the article and remove the tag?",-0.4800387190999999
"On <url> about the Chinese sex imbalance, you accused either the OP or the first responder (me) of <url>. Could you explain why you thought either of us was advocating, opining, or recruiting, in a way that diminished the quality of the reference desk?",-1.047586294
The new features of Hotcat are excellent: whom do I thank for this? :-) Are you still its maintainer?,1.129572847
And this is your first edit. Isn't that interesting?,-1.03842215
"I'm sorry, but I'm unlikely to have time to help. Maybe try <url>?",0.5650495471
Anyway why put up with all this carelessness? Why are sockpuppets and trolls being enabled?,-0.9880183082
If a main or major purpose of your presence here is to cause drama then I would support your being indefed. Am I misunderstanding something?,-1.514255214
Hate to be a bother... but need help with getting the bot running? Anything I can do as a non programmer?,0.9952236185
"hahah, thanks! Must admit, when I saw the title of this section I was thinking ""oh lord, another what-is-the-wiki-coming-to comment.."" :p. How goes?",0.7552095714
"Sorry, I dont quite remember what we were talking about. Can you tell me what you were/are confused about?",0.9256320307
I think a bot could come along later and remove those double returns. Is there a way of coding a space into the template itself?,0.6813792082
"Hm. Am I imagining things, or does <url> seem familiar?",-0.4470720132999999
"I had an editorial dispute with a user called <url><, but I'm not responding to him anymore as it seems to escalate into heated arguments. If he keeps messaging, would it be ok if I got back in touch with you and you had a word with him?",1.212376959
"Respectfully, you've replied to the message below mine a day ago now. Could you provide guidance for my request please?",0.7036759265000001
Please see <url>. Could you help with the list on the talk page?,0.8983238070999999
"Hi, thanks for moving three of the Brussels municipalities. Could you move <url> to <url> as well?",1.538699433
"I was visiting the <url> article again today, and I had the same instinctive reaction to the image, that it is too specific and not representative of all pederastic relationships but only the sexual ones. Would you mind if I changed to something more representative of the practice, like a symposium image?",0.8497827933
"I'm sorry, but I don't see the value in having different criteria for two versions of the same list, one sorted by name and one sorted by nationality. Every other list and article on space travel uses the altitude definition, why would the sub-list sorted by nationality be different?",-0.9132526149
Noticed you've been holding the fort alone... again :) Thought I'd drop by and say hello. Surely your sanity has reached its limits by now?,1.496312634
"One of your edits concerns me - <url>. Maybe a copyedit would be good, but was it really required to be deleted completely?",-0.8100349613
"All is good here, hopefully the same with yourself. How many English first-class cricketer you think we've got to get done in total?",1.081510323
You have listed it as no source but the author asserts own work. Could you please clarify this?,0.7832377598
Don't you think you should remove the welcoming plate of cookies you left at User:Dococe page???,-1.588432596
"BTW, small step, huh, from Berkely to Soman's talk page. What's next--Cambridge?",-0.7679011109999999
"No problem, It was open and shut <url> issue. For your next project can you find something that doesnt make your fanclub at the Wikipedia Review angry?",-1.145079892
"I never received any notification of any deletion proposal, lest I would have contested. Is there any way to find the original proposal and/or artical, or has it just been sent to oblivion?",-0.6408047796999999
"Hi, I recently got approval for your requested link replacement (sorry for the delay), but, after doing a <url> there seems to be very few links left to replace. Could you confirm the problem is solved?",1.025732761
"Ah, thanks! Btw, IS THERE any kind of guideline for FAs in regard to lede length somewhere?",1.45367984
There's an interesting discussion here: <url>. Care to explain?,-0.7655060371
"Still, I cannot understand why virtually all boxes related to the EU were removed. What makes this issue more divisive than for example the re-unification of Yugoslavia?",-0.5678880311
I believe that an opinion about AS belongs only to article about AS (and you are welcome to cite the MS opinion ''in proper context''). However an opinion about MS belongs only to article about MS. Is not this fair and logical?,-0.4615485605
Per <url> we should summarize the article briefly in the lede. I didn't see anything about higher dimensions in the <url> body so should it be removed from the lede or should the body be expanded?,0.7269463868000001
"I have indicated on <url> that, should you be desyopped, I will immediately re-nominate you for sysop. Would you accept the nomination if I did?",0.7590715490000001
"BTW, I see you've left some comments at <url>. Would you be interested in signing on to the project?",0.842206302
This is a great way to deal with external links. Wondering if we should look at applying it almost universally for medical pages?,0.5540362307
I saw you work alot with medal of honor articles and I wanted to ask. If you think that <url> article is close to GA?,0.5832651173
"I was actually going to work on your suggestions today, regarding the GA nomination for <url>. Do you mind reopening the nomination?",0.8550927794
Thanks for clean-up of the secret talkpage colourer-inner. Aren't people odd?,1.522301923
"Hi, I tweaked it again. Could you check please?",0.9288454419
"I was just now leaving a note on Ruhrfisch's talk page, and noticed that you'd left a note there. I wrote about the <url> the other day, the first time that I've ever created an NRHP article: would you be willing to check it, and to add to the infobox if there's something that can easily be added?",1.187797843
"...I have no clue what you're asking me about or seeking me to do. And what does ""RTL wikies"" mean?",-1.538405034
Why revert? Shouldn't it be included somewhere in the discography?,-0.4641123325999999
See <url>. I assume you didn't mean <url> ?,-0.7746476867000001
Are you really denying that you brought Giano and Bishonen's names into this? Seriously?,-1.6448554780000002
What is a wall these days? 10 sentences?,-0.4527987874
"To be perfectly honest, I really have no idea what you're talking about. Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?",-0.7953784045000001
"Regarding our WikiProject discussion about airport naming, I am unsure about Wiki etiquette - should I edit your sandbox with links indicating the common name (i.e. airport even though it's an aerodrome) or should I list them on my own talk page?",0.6827519427
"Ok, many thanks for that. I'm not sure how reliable that 2nd group are - it has <url> but what about all his dinner-guests?",0.7313712241
"I've made some changes to the <url>, and started a discussion on the template talk page. I'm a bit stuck on some bits of table formatting and linking, so I wondered if you'd be able to help?",1.271119829
"Yesterday you undid an edit of mine (on the <url> article). What did you mean by ""a COI link""?",-0.5152092144
Thanks for that - very nicely commented code (rare to see)! It seems to need a table to be set up - do you have the schema or sql for that handy?,1.146350934
Hi. With only a little over one day remaiming and <url> not editing and not contributing to the case as yet are there to be any known deviations from the standard procedure?,-0.4802879525999999
"Hi Mike, Awadewit suggested you might be interested in a project we're running here at the British Museum over the next week - <url>. Perhaps you'd be able to help out and sign up?",0.9706627445
"Yes, it is a matter of civility. Do you think a year would be better?",0.6264806581
"Hi, I understand that the WP:COI rules would still apply, regardless of username. Could you kindly approve the change in my user name from cecn to funshine?",1.654451585
"What part of ""use common sense"" did not get through to you? Was it the ""use,"" the ""common,"" the ""sense,"" or some combination thereafter?",-2.251263891
Please explain this <url>. Is there a valid reason why this image was removed?,-0.4884553423
"Unfortunately for those who like railroads, it's been closed again! DOn't you people have better things to do?",-1.7615560469999998
"No more saga! Help me by keeping this page the way it is right now, alright?",-0.9260288669
I'm see about the new Version 0.7 - which stated should FINALLY be published soon... When the exact date it published? Is there anything that I can help?,0.7981178347
I'm also having to use your link. Perhaps we should change the main page link to use the megaupload until we know that the main website is up?,0.9260581279
"If it's alright with you, I'm next going to start from 1930 and work back towards where you are, since I'm particularly interested in the Lang era. Is that okay?",1.153839002
Why on earth have you deleted the article on the <url>? Can you please undelete it?,-1.003427924
"I can certainly suggest to Isarig that 3RR is not an entitlement, and that dicussion is often the better approach. Would you like me to try to mediate the Karsh page?",0.7023606045999999
"Please see my comments on <url> about a remark you added to <url> about the etymology of the term ""minim"" in music. Got any sources for your suggestion?",0.7806451609
"I wondered if you could recommend the best book on <url>. FOr Christmas, what would be the most detailed book (with lots of beautiful photographs) of Ladakh?",0.9699557818
"I seem to have adopted this article, since country music and dance are interests of mine. Can you recommend an easy to use bot that would help me in keeping those unwanted links out of the article?",1.254034116
"Hi I noticed you speedied and article but not it's talk page? What's the use of leaving the talk page, discussion or no, if you're going to speedy the article?",-0.8927504752
"They did and have done, on my talk page and on their talk page and most the time im not really doing anything and i always seem to get the finger pointed at me. So what do you expect me to do if someone is uncivil towards me?",-1.0430966
"Thank you, Cremepuff222, for the kind words. :) How have you been?",1.326881921
"Wait, that wasn't the question, was it. What appears after these that I don't have?",-1.039233411
"Hey, you seem to know a bit about coding, so I figured you might have an answer here. If I want use code to grab the target of a page known to be a redirect, how would I do that?",0.8039601987
"Wait a minute! I've done plenty of good edits, where did they all go?",-0.5909630429
"Hey, I could really use your skill on WikiProject Cities. Do you have time to assist?",1.000942776
Another admin has already deleted the article. Do you need me to restore it for you?,0.6132375039
"Hi reinyday - I've been noticing your sig on WP:CFD... this is probably something you know all about but... you do know about being able to use four tildes (<nowiki>~~~~</nowiki>) to sign, don't you? Or have you done some fancy trick with your signature to stop it linking back to your user page?",-0.8581684340000001
"Just an FYI, I replied at FPOC. How many lists would you prefer?",0.6657731217
"Hey, thanks for joining! Have any ideas you wish to add to the project?",0.9459526556
"Fine, but it took me no more than a couple of seconds to find a source. Why couldn't you do it instead of removing the content?",-1.761759967
"Just a question about the maintenance categories that FemtoBot automatically creates each month: I've noticed that the bot is frequently forced to recreate old, long-deleted monthly categories in the <person> queue, because an article got reverted to an old version for one reason or another and resulted in the old category being temporarily repopulated again. I'm just putting this forward as an idea for discussion, and am certainly not wedded to it u2014 but just to keep things simpler for everyone, I wonder what you would think about the feasibility and/or desirability of recoding the bot so that when it encounters a repopulated old maintenance category, it would retag the article to the ''current'' month instead of recreating the old one?",0.9075507673
"Oh, lookee <url>: who put all the 'breakups' back with a blind revert???",-1.467560477
"There's been a slow revert war occurring between <url> and <url> over the Katja Kassin article and I've just left a strongly worded suggestion that they hash out their differences in the article's talk page. Could you keep an eye on the article for a day or two, just to make sure they stop reverting and start discussing?",0.6105474625999999
At <url> there's a request that seems to cry out for a Wikipedian with a subscription to the Daily Gleaner. Might you be able to help?,1.179860952
"From my sources it seems that the Duke of York didn't have any radar when completed, but during her numerous refits different radar sets were added. So shall I list all the radar added from her refits?",0.632984136
"Thanks. Now, if I had to make an infobox on ""London"" (just ''London'', I know there are many terms: Greater London, City of London etc), would it be correct to include the area/population/density of the territories I mentioned + the city area, or would just the city area suffice?",0.6949363089
"Some time ago, you uploaded separate maps for each town and unincorporated community in <url>. Do you have similar maps for any other counties, or a town-level map of the entire state?",0.9917768508
"Arguably, listing the former constructors and even the template itself is not necessary. Could we please try reinstating the previous version and see if and how many other folk don't find the decade information useful/intriguing?",1.037924728
"Hmmm, you are basically asking me to think positively despite evidence and knowing that over this issue none good faith on part of some users was showed in past, but ok, letxb4s see how it goes. The question then is: do you consider including the discussions with outside mediation participants that happend on those talk-pages (direktor, for exemple, has been very active and enthusiastic there lately) or only the in-mediation discussions are the ones that count?",-1.106973248
"Due to your edits to this template, <url> is now required on all transclusions. Are you running a bot to clean this up?",-0.8085962789
I'm currently considering nominating you for adminship at <url>. Are you interested?,0.5831932385999999
thank you. any clue what happened?,0.8214926444
The source on the Daniel Larsson page looks good enough. Perhaps someone at Swedish interwiki might know of other sources?,0.677659013
Hey thanks for reassessing the <url> article to B class. So what's need to be done to make it GA?,1.327308584
Is <url> what you're referring to?? '''''One''''' autograph page that he deleted almost '''''five months''''' ago and you're now attacking him as if he deleted every single autograph book ever?,-1.386904453
<url> was a bit bad form. Think twice before you do it again?,-1.590945052
It does not appear to have attracted any participants other than Gerda. Perhaps adding a <person> template would draw in more participants?,0.6648365043
How are recognizing and not recognising defined in this context? The country has explicitly and officially stated that they do or do not recognise the State of Palestine?,-0.9539712858
comment from a member of the Article Rescue Squadron? Do you know how to hide a human body?,-0.7183869573999999
Thank you for your answer. What are the sources for region 4 (Australia) release dates?,1.144087995
I made a change to your user page. Is that the change you wanted?,0.9700958245
"The text of your warning <url> made me smile. Did you really think that if China got a new Prime Minister as of today, and a female one at that, it wouldn't be all over the news, and the link to this person would be red?",-1.408786191
"Yeah. What's the point of reverting them again if they'll be removed, anyway?",-1.3787830209999998
"Why am I never asked to write a feature. Is it because ""I is black""?",-1.198905052
"Hi, Google found your start at a Bayt Nuba article. Do you want help?",0.7895566501000001
"Remember we had the whole edit warring on Edelsten article a while back? I find it curious that a recently created account posted this <url> as their first contribution basically supporting Edelsten's personal website (which when you look would hardly pass <url>, I looked it at this site a while back in research and found some of the positive claims could not be verified) and wanting a complete rewrite of the article... sound familiar?",-1.002094306
"Maybe I'm on crack, but in your edit summaries you're saying ""MT"" and ""Not MT"". What is MT an abbreviation for?",-1.008488652
"A quick question, I'd like your opinion on something. Do you think I should put <url> GAN on hold or fail it?",0.5933321432
"Actually, that's again a misromanization. Would you ''please'' stop this insanity?",-0.8784757870000001
"Is it your view that the United States Senate doesn't have ""any credibility""? Or are you of the view that some cyber truck that zooms around the WWW must have bumped into the web page by ""accident"" and dumped stuff endorsed the United States government?",-1.047836606
You lived next to her? What did you do wrong?,-1.008745206
COI? What COI do you think I have?,-0.9597261183
"On another note, I'm going to assume that you were the one who also added ridership data for various LIRR stations, am I correct? If so, could you kindly point me towards your source?",0.5926886626
"He used it to assert that '''''others''''' had expressed the notion that the process was concluded and that it was time to move on, and used your statement as evidence of this. Since you did not mean that it had been concluded, and since obviously you were only speaking for yourself and no one else, and participants have been continuing to post on the RfC page and its Talk Page to indicate that they do not feel this way at all, how does it serve to support the idea that they have?",-0.5410313824
"Thanks for the alert. By the way, how's Granny doing?",1.257772788
"Nice work so far on your rewrite of ""The One After the Superbowl"". Are you planning on including info about the Diet Coke fiasco?",1.264640794
"Well, welcome, and thanks for helping out, as you can see it's greatly needed. Do you have <url> yet?",1.148346579
I am not equally confident about this pinning one: <person>. Hector again?,-0.7212557514
Does it not take just a bit more than someone saying they own it to remove a copyvio? As can be seen I post from Canada and what's to stop me claiming to be <url> and anything published in the <url> can be put on Wikipedia (or something a little more sensible)?,-1.3565660819999998
Do I get a reference to my comment? Show me where I refuse to provide evidence backing up my changes?,-1.478758173
Thank you very much for fixing the broken references in <url> and related articles. Are you planning to fix them in <url> as well?,1.35713522
The main article needs a facelift. Do you want to make suggestions?,0.5785770521
"Yes, my feeling is to err on the safe side here. Thanks for your comment, is it okay if I quote you on the commons thread?",1.592189497
"Hi Thunderbrand, thanks for letting me know that the image I uploaded is on IFD. Can I ask though, why is the image being deleted?",1.09754124
"OK, I've started the deletion debate at <url>. As a major contributor, would you mind indicating there that you agree with deleting the page?",0.9146116273
I noticed that you are the major contributor to the articles. Mind if I nominate <url> at <url>?,0.752752565
"Nice addition to the <url> article. If you have the works from which those thoughts are taken, could you add a citation(s) for them?",1.567541113
"Damn it! Should we just revert back to the beginning of the day, since what I wrote was based on analyzing the satellite data?",-0.7040348924
"Hi, StuRat. Do you want to participate in <url>?",0.6394612399
Oh I can explain how for you. Do you have a <url> computer?,0.8584907401999999
These clickable images are great! Can you make one for the 10^-6 to 10^5 range too?,1.045831824
You've been asking the ''sensible'' sysops...!?,-0.6777781367
"I really would rather use, in English, the one expression ""<url>"" instead of ""<url>,"" ""marz,"" ""<url>,"" ""khaet,"" ""<url>,"" ""eparchia,"" ""ostan,"" ""khoueng,"" ""faritany,"" ""aimag,"" ""tinh""u2014or ""<url>"" (aka ""<url>""). <url> then why should ""<url>"" not be also?",-0.6191888046
"I did notice that some articles linked to the ones I worked on are now missing, which leaves a link hanging. If you're going to delete articles, shouldn't someone clean up these broken links?",-1.060808405
"I'm trying to install Lupin/Anti-vandal tool, but im stuck. Could you help please?",0.943989435
"Yes, I know what a score ''card'' is, but you wrote ""score '''car'''"" in the article. Was that a typo, or is there really such a thing as a score ""car""?",-0.9407276341
"Right, so the links on your userpage? And what is the ""article"" you want me to check over?",-0.4724612783
Thanks very much for your edit to the <url> article. Would you be interested in tackling the <url> of <url>?,1.3139550759999998
Yes I can. Is it an alternate account?,0.5756883013
<url> has been promoted to A-class. Shouldn't that score?,-0.4968631348
"Oh, and I checked your user page, as you requested. Perhaps you could help me understand why your ""spouses don't confer nobility"" argument doesn't apply to <url>?",-0.5370257177000001
"I hope I am now signed on and you remove the erroneous vandalism report. Don't you think it would be more politic to send a message with a question than to preemptorily declare an edit ""vandalism""?",-0.6424546058
"I was just reminded of my offer to generate a list of uncategorised templates, when I happened across your bot request again. Are you still interested in such a thing?",0.6542074024
It's not too late to help at all - being busy has kept the work on it to a crawl. ;) I'd like to represent what you are referring to; was it on the Abom talk page or somewhere else?,1.286982532
Hmm. Over?,-0.9228609623
"I'd be glad to help, if you like. How should we divide it, by section or by criteria?",1.33032065
"This talk page looked like it could use a kitten. How are you doing, is everything going OK?",1.305979767
Well this seems odd to me. Don't you find it strange that otherwise authoritative sources like Emulex and IBM would be so full of mistakes?,-1.007174319
"Where is the exception in <url> for ""tossing out citations and verifiable in order to make it easier for the reader""? Who are you to disagree with Nikon's label of ""Compact Professional""?",-1.820523619
Thanks. Any idea how I log into this account?,0.8304484177
"Thanks. Oh, and if you don't mind, would you please block the sockmaster?",0.572379714
"I notice you are still contributing to Wikipedia, but have not responded to my argument. Do you now agree with the argument I suggested?",-0.5623572116
I state what I see when I read it. Are you and <url> the same editor?,-0.5970273242
"Thank you for telling me. Can you please revert my deletion, for I do not yet know how to do so?",1.305236801
I would like to nominate you so that you could become an administrator. Would you accept or not?,1.186110034
"I appreciate your effort to seek consensus through a merge proposal before merging <url> to <url>, but as you are no doubt aware, no one participated in the discussion, meaning that while there was no articulated consensus against it, there was also no consensus for it. May I recommend undoing the merge for now, re-opening the discussion, and seeking wider input at the relatively large number of WikiProjects that handle those articles?",0.9817738099
"In your nom of Everyking you wrote ''...as Everyking is a former administrator, he made over 1,300 in his 2+ year time as a sysop.'' Should that be over 1,300 sysop actions?",-0.7142621206
Great work you've been doing on this. Would you agree with me that International Political Economy should be capitalised?,0.9892823452
