sentence,score
Great work you've been doing on this. Would you agree with me that International Political Economy should be capitalised?,0.9892823451999999
"Got that ''Spin'' article in the post today; should prove helpful. Also, I've added a Musical style section to the <url> article; any particular thoughts on what song would best exemplify the Dinosaur style?",0.4764886129
"By the way, see the comments by Carlaude on my talk page re: holding off on the AD ones. I was under the impression he only needed a few days delay, but now he mentioned another week or longer?",0.2323144848
"Your request just slows down users, without changing what they see. Are you sure that is what you want?",-0.034368280519999996
I have added some reliable sources for the article. Can I remove the proposed deletion tag?,0.21363892969999998
"Splendid work on <url>! Do you have a copy of that reference, or use the library's?",1.283787269
I look forward to your genre plan. What do you have in mind?,0.9339776501
"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",1.025409933
I asked it before but I'm asking it again: Was it a Basque state? Can we say that?,-0.8210445562
ah - not thinking there. I've left Mackle though for now - is he back at Hearts?,-0.2278629747
How do you know the author/uploader of <url> intended it to be licenced under the copyright licence that you attached to the file with <url> Are you clairvoyant or did the uploader tell you this was his wish?,-2.069084643
Oops. Hmm...yeah...that sounds like a good idea...why not go ahead?,0.3249280836
"And ""...definitions..."". What do you mean by ""...definitions...""?",-0.9052603241
"I probably would have gotten to Sinnott and Simon eventually, but I started to feel like I was abusing the peer review process. :) Did you see my note in a section above about another user who likes to work on comics creator articles?",0.332307604
A remarkably modern-sounding name for something being applied to articles on people who've been dead for centuries. You really think it's appropriate for <url> ?,-1.034692435
I used <url> as precedence. Thoughts?,0.4785022175
Can I help update this bank or does it not need any updating??,0.1452814547
The primary meaning is not formatted well here. Care to take a shot at it?,-0.2004392536
"Since this person made a sincere attempt to discuss the page, and the page in his opinion was relevent, you can remove this warning from his talk page? In the spirit of <url>, perhaps?",0.6424344858
"Hi Skully, I've been keeping an eye on your edits over the past few weeks, and I think you should be a admin. Is it alright if I nominated you to be an admin?",1.1314774909999998
Take a look at: <url> Baltimore's were ordered as Recon bomber/ Great Britain - this is the GR designation??,-0.48836650530000003
"Wow, you have a lot of gall, given you removed the West Wing discussion from your Talk Page with the edit summary ""Archiving crap"". Perhaps if your going to make unnecessary comments on people's talk pages, you should hold yourself to the same standard?",-1.296771637
"Multiple editors never occurred to me - I didn't think much about the boxes, and the blocking help page wasn't of much use. Of ""Block anonymous users only <url>, Prevent account creation <url>, Automatically block the last IP address used by this user, and any subsequent addresses they try to edit from <url>,"" which should I have checked?",0.5402513706000001
"<sigh> some people have no sense of humor. If I create <url>, do you suppose people will ignore it?",-0.4562078797
"If people want to know more about her, there's the article on her. Are you really meaning to argue that people could not fully understand the concept of imagism without seeing a picture of HD?",-1.351267456
"You seemed, to me, to be addressing all of us who were opposed to your merger. Do you know a different meaning for ""oddwater"" other than ""urine""?",-0.8562429412
"Okay. What, exactly, can I do about that?",-0.626771676
Good luck on your <url>. What time is <url> <url>?,0.8718958508
He's now been asked if he is ''the'' Alex Salmond and if not he should make that known. Imagine if he was?,-0.49363507240000004
Hi - I'm confused. I seem to have lost the note that you say I left on your page?,-0.1495107526
"""Oh, that"", eh? So, you ''wrongly accused me of making death threats'', and that's all you have to say for yourself?",-0.9687485838
"I don't own any from Rousseau either, but I did know it was Grand Cru, just made a mistake! I notice above you and Stefan discussing the Langton's Classification Wines, I'm going to have a go at getting articles made for more of the exceptional level producers, I've just finished one on <url> - are you interested in working on any of them together?",0.9135165095000001
You support Scotland leaving the United Kingdom despite the fact most Scots do not? I am curious as to why?,-0.6633835203
You recently attached a <nowiki><person></nowiki> tag to an article about an Azeri poet. May I ask why?,0.8203018126999999
"Mainly about Diane and Janine. Even if it's for an episode or two, Don't we usually re-add their names to the cast based on their existing history with the show?",-0.2870262234
"I'm sorry, but I don't see the edit if you're referring to the <url> article. Are you referring to something else?",0.8969272414
Thanks for additional info about Marcinkus. Do you think the article is close to the <url>?,0.3984533769
Good shot of Danica's car qualifying at Japan. Were you able to see her win the race?,0.8301232748999999
Great. How do I find those?,0.40983070380000003
"Aberayron, certainly. But Aberaryron ?",-0.6848890765000001
The copyediting is being done as I speak. Anything else you can think of?,0.3710302076
"Hi there, I've reworded that paragraph a bit. Is it any clearer?",0.4308506594
???,-0.7176602299
Blocking people who disagree with your edits is a very zionist approach. Why don't you try instead to justify why your material should stay in the lead?,-1.4144864069999998
Reply: I have just found your edits to the talk page of the above article - not impressive at all? I suggest that you take this to <url> and explain why his edits need to be reverted and not yours?,-0.6599356312
"Moonriddengirl, is there a specific reason to why they want to use the crop? Is it because there's attribution on it?",-0.19909990260000002
I noticed that you created the Close AFD script. Is it possible to edit it so that it works on all xFDs?,0.1678598587
I presume you just removed every backlink to <url> on accident? Did you need me to revert that real quick?,0.3788149134
"If the Russia tricolor is not the flag of the Lokot Autonomy, than what is? Is the flag even available on Wikipedia?",-0.8445171526
"I'm sorry, but that does not respond to my question at all. Should I take it to indicate a no?",-0.3935863378
"Thanks for adding the WSL windmill picture. I see you are in Belgium, any chance of adding more pictures to the various lists?",1.148906636
"I have created a Neutral section for those who agree with the premise but not the method, or some other aspect, which may be altered following talkpage discussion. Perhaps you would wish to review your !vote under the changed circumstances?",0.2794356591
I am willing to try to discover the problem. What browser do you use?,0.8763037165
"Hi. I uploaded three very nice images in the <url>, can you please tell me what breed could that dog be?",1.381366864
"<font color=""green"">'''Replied'''</font>Yep, that list seems to include ALL ships launched that year, so that work out just fine. By the way, what exactly is the notability of this ship?",-0.003614502115
"We already list Latvia, Lithuania and Estonia separately. Along with Belarus and Ukraine, that doesn't leave much of the USSR that was occupied, does it?",-0.4732115936
Why have you restored this article deleted pursuant to a perfectly acceptable AfD? Am I missing something here?,-1.899733301
"Hi, I was just going to query your recent removal of the <url> article, without merging any of the article's content into <url>'s article. Was there any particular reason for the loss of content?",0.2557700729
"So in summing up, I think that ""7 innings played and 150 runs scored"" is a good solution. What do you think?",0.1898492082
"We can, but that's just a page revision. The file revisions, containing the actual media, are the ones you want, no?",-0.3728825279
"@Chzz, the coverage in the references provided are a dedicted chapeter and a reproduced artice??",-0.5769837567
"If I had asked you, the same thing that I did would have been accomplished. Why force you to go through the trouble of removing them if someone else is already removing all the others?",-1.0114000890000001
"When I try to edit the article <url> I'm refused to save my edit due to a ""Blacklisted Hyperlink"". What's wrong?",-0.43997015479999996
"I'd rather not discuss matters by email, if it's avoidable. Is this a confidential issue that cannot be discussed on talk pages?",0.1670153945
"Many thanks for your correction on that article. I've been meaning to expand the content, but this might be quicker to address in the short term: I think it may be better to change ""consisting of"" to ""composed of,"" based on reading some stuff from your user page - thoughts?",1.981410539
"I have no idea how to explain that succinctly, though I'll probably write a couple of articles on the whole mess soon. Any idea how to incorporate that into the article?",0.2862492974
Interesting. May I venture to enquire why?,0.6459657509000001
"<url>. I don't know the guy, doesn't look very notable, but I feel this strange kinship...old...undervalued...metal...can you save him?",-0.2699613195
"Hi GW.. I was a bit bored today, so I made this: <url>.. What do you think so far?",-0.06790429174
Good stuff. Do you have diffs for your direct questions to Betacommand?,0.3619166043
Nice to see you editing in article space! We have been chipping away at your compiled OBI list - can you believe it's almost done?,1.164624387
"Hi, I'd like to help you with the image you just uploaded to the <url> article. Can you tell me where you found it?",1.222638834
I styled the page to look like <url>. What are your thoughts?,0.4211830765
When would any WP policy e.g. <url> require a change in citation style?,-0.2318660983
I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,1.362112258
"I'm glad you made things calculate automatically (and I trust you've tested it!). Shouldn't we update the <url> to not show the unneeded variables, then?",-0.14982223109999998
"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",1.838649445
"It would be nice if there was an optional protection expiration date, similar to how administrators are able to block for a definite amount of time (15 minutes, 24 hours, permanently, et cetera). Are the developers able to implement this?",0.2463748607
Just saw your edit on <url>. Could you tell me how does Croatian Glagolitic differ from other Glagolitics?,-0.1619456565
"As I suspected, user CBERLET reverted my work on the recruitment section -- he just spouts JARGON as a magic-keyword and hits his button. What am I supposed to do about this?",-0.3628193721
"Maybe there is a cellar to the mill, which would count towards the five. Can you get a photo or two and add to Commons?",0.1575151062
It appears that you deleted my comments and vote on <url>. May I ask why?,0.607443422
"May I ask why you removed <url> from the article on <url>? Since CAP is the USAF's official auxiliary, wouldn't it make sense for the CAP article to be in the USAF category?",-0.4834747961
"Accepting that military aircraft accidents are generally not notable enough for a stand alone article, what are your thoughts on the crash of a Mosquito at an airshow at Manston in 1948 that killed ten members of the public as well as both crew. Notable enough to sustain an article or not?",0.189258084
"Somebody labeled the ""stenography"" images you did for <url> as unverified. Would you midn adding a tag to those, too?",0.947022762
What's next? What have you got planned for the next 12 months?,0.1063840315
<url> shows that Geo Swan has become active and <url> indicates that the problems mentioned at the RfC may be continuing. Would you close the RfC with the drafted summary?,0.19807986449999998
"I looked at all the provinces and regencies listed on <url> - so that trick is mostly played out. I'm going down the alphabet now and I'm at the R's - if you want to work, maybe you could start at the end of the alphabet so we don't interfere with each other, meet in the middle?",0.3528747727
"Thank you for the links and the explanation. I'd like to help with the project, what did you have in mind?",0.9626633275
I found <url> whilst looking for something else. Any use to you?,0.8569343693000001
"OK, the 3920th is done. Any further thoughts?",0.08964365671
"Thanks! hmm, I've done something wrong -- it's hiding them, but it's not showing the link that says ""more info""?",0.4777752864
"How about saying that the fastest flow is near the deepest part of the channel, and that in most meanders this is near the outer bank? What do you think?",0.6403547933
There's so much of work related to Prague: I once created <url> but every bridge in Prague deserves an article. Why not work on this or other topics?,0.09711309142999999
"Hey, I am curious as to why you made <url> on the Blink-182 page. Any specific reason?",-0.39082529590000004
I've tried re-updating many times but it just won't edit my <url> page or <url> page. Any suggestions?,0.198453126
"Granted, it wouldn't be terribly difficult for me to recreate what I did, but I don't like doing extra work when I don't have to. Could you at least userfy the last version edited by me?",-0.5875436177000001
Why did you remove the pollution references on <url>. Do you have a source which refutes this claim?,-0.4728616958
"Hi, I found two sources which state that <url> was still married and when she moved to Harlem with her Husband. Do you have any sources to the contrary?",0.2467041332
"Hi, noticed you removed categories on defunct/renamed schools. Why do you think them unnecessary?",-0.011689205749999999
"I notice that you're adding <person> to places of histrical significance, but in some cases they are not listed on the <url>. Are you trying to follow the list, or expanding it to places that perhaps should be on the list?",-0.2048859673
"Rod, this guy's ( <url>) talk page as well as the history of vandalism to the <url> page seems to indicate that he's the main perpetrator. Is there some way to ban one particular user from editing a page, based on repeat incidents of vandalism to that page?",0.05392043806
"What do you suggest we do? Since it looks like Gaddafi may retake Ras Lanuf in a day or so and there has been fighting there for the last four days, should we create an article named Second battle of Ras Lanuf or should we reopen the old one and say when the rebels took it it was phase one and now, two days later, it's phase two?",0.1331016505
"Hi Tim, I received the photograph from Delft but it's page looks a mess and I can't edit it. Can you, or do you know someone who can, fix it?",0.5900476718
"Oh, that's because I only copyedited a tiny section of the article. Should I still count that as a yes?",0.5826692824
"Oh, Thanks. So I just need to put what articles I am going to be working on, and the coordinators will put my points on the scoreboard?",0.25692964960000003
"Forgive me if you've already done this, but...Could you post a list of the listing codes (such as DO, RN, etc.) for possibly non-listed properties with reference numbers?",1.505993932
That's correct - but we weren't strict about it. Why?,-0.1576344988
"Thread about him on Pie & Bovril again, along with the idiocy that accompanies such. I see you semiprotected this before: fancy doing it again?",-0.4130629617
A challenge for you! What do you think about creating a template for convoys and a list of convoys?,0.5349261014
No kidding. Perhaps you could be troubled to point out the parts you consider to be actionable as 'spam'?,-1.000721808
You asked for help? What help do you need?,-0.21228994739999998
"Your bot runs awfully fast. How come there isn't ""using AWB"" in the edit summary?",-0.40014155
"There is a recommendation on the talk page of the ""<url>"". What do you think of it?",0.1979442952
It is an obvious and strongly followed point that april fools jokes ''should not disrupt the running of the wiki''. Could you explain why the HELLS you coated a dozen users' pages with pictures of jimbo's ugly bearded fizzogg?,-1.829536659
"At <url>, you've added from Bacon a line saying that the addition of 3 minor judges to the list of major judges brings the total to 12. But the numbers don't work out - not in the list in the article, anyway. I don't want to revert your good-faith (and referenced) edit, but could you go back to your source and see if you can fix this?",0.5183628099
"Well, if it isn't ""ours"" to feature, why is it ""ours"" to use? Do you mean to say that, for you, the best possible encyclopedia would not use images from outside sources, no matter their license?",-1.328527271
"that hotcat lockup, was like an edit conflict, so i tried a backup and re-enter. thanks for the assistance, i'm using the old layout, so would the new view affect my hotcat category edits?",0.2533175486
I have to protest that I find it rather meaningless to present arguments on the talk page for edits which are then blankly reverted by the likes of User:Historicar without explanation or discussion. Any suggestions for a more formal process or other remedies?,-1.18654136
This is clearly them being just as congenial and accurate as always.<url> What is the appropriate place to report them?,-0.7091197235
I never partook in this AfD. Did you leave this on the wrong page?,-0.7044434443
"Listen, the reason I put those signs in the code 'break-clear' is because the arrangement of the blocks is ''off-key'', at least when looking through IE or Mozilla. Why are you taking them off?",-1.84514865
"Hi, you removed links from ""Microscope image processing"" which I just added to resources which contain information on digital microsocopy. How to define their (ir-)relevance and justify their validity (or not) for inclusion/exclusion on this page?",-0.1970359481
"Maybe you can clarify what you meant by ""legal action"" then? Perhaps you just meant as opposed to illegal actions?",-0.3019851859
"Thanks for your prompt action at AN/I and on behalf of NawlinWiki; as you gathered, I wasn't sure what to do but it's clear that you did. Two questions: is there any policy of which I should have been aware that governs this situation, and what (if anything) needs to happen to notify NawlinWiki?",0.9954298232
Huh? Is that a web address or a wikilink?,-1.055958633
"Regarding <url> and others. You want me to speedy the wikipedia pages because the SVG tag was erroneously placed here rather than on commons, correct?",0.1638670301
"Rann, Redmond, 2010 election all currently in vandal wars. Can I request temp protection?",0.04758423683
"Thanks for your participation. Just out of curiosity, is a site preference for color over black and white explicitly indicated on some guideine or policy page?",0.4997398874
"|style=""vertical-align: top; border-top: 1px solid gray;"" | For creating an article on a relatively obscure bridge with interesting information that remains in the current article, which has become the focus of the world for all the wrong reasons, I hereby award you this oddball barnstar. Who knew all this could happen?",-0.903926413
I'm afraid I don't know what you mean Arcayne. What comment?,0.5151988632
"Just curious, how are articles marked for your bot to update their statistics? Is there a tag, or is it any player in a certain category, or...?",-0.20983499149999998
"Ah, I see. Although surely Aaron Lennon was younger when he first played for England?",0.6572672121
"FYI, I found a unit representative, I think, see <url>. I directed him to your draft for the military reps, would you mind supporting him if you need, I am kindof wrapped up in several different things off wiki and on?",1.054885297
"Dude, what's going on? Why are you leaving?",-0.8203538801000001
Where did you learn English? How come you're taking on a third language?,-1.1200492640000002
"Thanks, I tried to do that but don't know how to do it? Can you help?",0.8406992209999999
"When am I changing nationalities? I do remove flags when I encounter them per <url> and <url>, but changing them...?",-0.48730045299999997
"Sorry, I will check into this next week. Have you preserved UTF-8 (see comments on top of the wikEd code)?",0.34651015520000006
Where is the vandalism? Diffs?,-0.674252197
Hi. I stumbled upon your user page and was wondering if you could offer any tips for creating locator maps... where do you get the 'base' map and what program do you use to fill in the colours?,1.057014987
You changed the result here: Weu2019ve already had <url>; do you really want to do it again? The result given is a compromise; are you wanting to upset that?,-0.8432364676
Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,-0.197242967
Gah! What just happned?,-0.7284408398000001
Re your remarks on the talk page of 9/11: '''I do not troll'''. Comprende?,-1.8123316269999998
"If the only page you've been visiting is Wikipedia, then it makes sense the viruses would come from here, but if you've been to other sites, they get thrown into the equation. Again, don't you have any anti-virus software?",-0.4844991979
Do we need to go that far? Why not remove the info and lock the article for a while to prevent immediate reinsertion like what happened to <url>?,0.049506359349999994
"Thanks for helping to source alternative names...helps quash everyone including his/her favorite. I don't have that ref handy--does ""unofficial"" mean ""lots of people call it that but WMATA doesn't"", or ""it's often called that as a nickname even in WMATA or other formal documents""?",1.283156811
"I am good at that ;-). You know about the new ""Oversight"" priv?",1.209562705
I see that you have made an edit to another page since posting the request for IP block exemption. Does that mean the block is no longer in force?,-0.3100722629
"Hey ! There is a little problem on that image you uploaded from Lambiek : Caran d'Ache is supposed to be 2 years old in 1860, but his ''moustache'' and tallness let me think he is not so young... Do you know where to find the real date of the picture ?",0.1473642318
You have given your point by point rebuttals to my reasons several times. How can you say I haven't provided my reasoning?,-0.7456601975
"Since your tube station articles don't actually contain any information, what is the point of them? Why not put them together and work them into an article that says something interesting?",-2.1127651530000002
"Some of his categories seem rather POV to me, and it's rather obvious from his AfD participation that there's a disruptive streak afoot. Since you've got a bit of knowledge in the area, do they seem like the kinds of things which should be deleted?",-0.09455537475999999
"Well, the article is sourced to his official bio site (government), whereas none of the two sources you mentioned strikes me as strong. We've got <url>, why not follow the article sources and keep George Petalotis?",-0.01738672017
"I spotted a comment you made at the Help Desk discussion page: ""I'm in the process of sweeping Wikipedia of links to all its question answering departments, and replacing them with a single link in each location to route all questions traffic through an upgraded Wikipedia:Questions page."" Do you mind me asking how you ""sweep"" Wikipedia of all those links? How do you find them all?",0.11590331039999999
"Alistair, you have only undone the autoblock; you haven't unblocked the account yet. Could you do that, please?",0.6769017244
"And, by the way, shouldn't there have to be actual copyright VIOLATIONS (not just a lack of a machine-readable tag) to delete a photograph? Or are we so concerned with making our project bot-friendly that it doesn't matter if we lose really great images in the process?",-0.397467092
I obviously made a mistake too. Do you really think I'd purposefully misinterpret things like that?,-0.9549275668
"Technically, Taku is within his rights to change things to conform to an existing standard, but it's not very politic of him to do so; if we decide to change, then it's still more meaningless work to change everything once again. Unfortunately, it's all too common for editors to edit first and talk second, eh?",-0.7105492256999999
I added an outside review to the article's Discussion page. Should this be put on the main article?,0.27107044059999996
That sounds like it may be an improvement. What are those six articles?,0.3165793389
"And individually changing the refs defeats the purpose, unless the genus is apart of the url, like in nomen.at. Do you think there is any to work with this?",0.11053331400000001
"I will understand if you decline, but would very much like you to accept. May I nominate you?",1.222099098
"First, the ""best wikipedia editor"", then the ""august Paul"". Gosh, ain't you blushing under that hat?",-0.0840926927
Which discussion are you referring to? On which article's talk page?,-0.05642882681
I'm curious as to why you chose to <url> a full two minutes after my last comment? Am I to take this as a sign you are no longer willing to discuss the issue?,-1.510374892
I would specifically appreciate an outside view at the thread <url>. What do you feel is the appropriate action?,0.9195048605
That would be awesome. Do you want to ask someone for clarification on whether project sandboxes are allowed?,0.8802455641
"While you are absolutely free to vote however you choose, FAC requires you lodge actionable objections and your objection as it stands right now is quite vague. Could you please specify it so I can take action and possibly reverse your vote?",-0.04992267129
"What you linked to looks good, but what was I supposed to compare it with again? Got a link?",-0.1140506025
If the deleted image only has a single character then no need to restore. Would you be against adding an image illustrating the 4 protagonist dinosaurs?,0.9273195937
"I agree with you in that this chapter has no place on <url>, moreover its inclusion there seems highly suspicious. Is there any way to see who added a particular word/sentence/paragraph without manually going through the history?",0.6600347056
You've completely lost me. What are you asking about?,-1.172583192
Not too sure now you come to mention it. Do i need to annihilate it?,-0.705852093
"Sorry, but i do not find ""double torpedo tunnels"" to be very good. Can you come up with something better?",-0.5325631187
"What are you looking for regarding reliable sources? Of the above statements, what needs to be sourced outside of the manga itself?",-0.05439238727999999
Posted to <url>. What category are you talking about?,-0.2261149891
Yes. What other types of images are like logos (cannot be used in templates; only articles)?,0.324593195
"Hi, i saw in a lot of biography articles are used the flag icon in the birth and death place by another wikipedian. How about your opinion about that?",0.2059903851
"You just made <url> to <url>, which I reverted. Did I overlook a good reason for your action?",-0.2177818231
"So ''Junanci'' means ""Greeks""? In which language?",-0.1644703375
"What is your opinion on just having that page deleted? The spelling differences between that and <url> are more than minimal, as there are 4 differences between the two?",0.20619751120000002
"Stephan, what did you mean by ''""Is English your native language? You seem to fill in a lot of things not said with your assumptions.""'' on my talk?",-1.4954102519999999
"And, no, I don't think that everyone who wrote a screenplay should have two pages, but I do think that every artist who has a substantial list of works which would clutter up their biography page should have two pages. Can you explain to me why the two-page thing is such a big deal when wikipedia is not paper?",-1.458225672
"Yep, I'm definitely free for the whole break. Had fun in your trip?",0.577857873
"Interesting? If a breed name is a proper noun, why not a species name?",0.2967021375
"I.m keen to see your recent abbey article on the main page, but there are no references. Can this be fixed?",0.1113850225
"The block seems to no longer be necessary or productive. If I were to bring a motion to get them unblocked, would you support it?",0.9943350921999999
"BTW, I'm not certain that Queen Victoria can be described as being the Founder without being somewhat misleading. What do you think?",0.2629188893
If only u2026 I am counting the days till my sentence is over. Is it time yet for another joke?,0.06881316631
I know you're disappointed. What is the plan?,0.1052365676
"I was aware of that part of <url>, but I don't see its relevance here. Do you say that considering the audience is an arbitrary standard?",-0.2009865763
Have you been able to find anything confirming that last result yet? Is it being challenged in court?,-0.1740700816
I was not trying to sound rude earlier. Haunted Angel which of my seven reasons had you decided were evidence of his sock puppetry?,-0.5591493549000001
I replied to you <url> but you didn't answer. Did you not see it?,-1.101672044
I am out of YUBC (I wonder myself how can I even post here). Could you do it?,-0.2189454657
Hi again! Have you had a chance to get it lately?,0.7898880223
Who is authorized to perform sockpuppet checks? Is there an automated service for doing it?,-0.08805331284
"I started thinking of how to copy-edit it, but then lost interest... what is this thing that Americans have about writing about their bloody roads, for goodness sake? Can you imagine the <url> as a featured article, or having a ""List of A-roads in Gloucestershire"" as a featured list?",-1.200962873
"I wish I could help you, but I know very little about Iranian rock music. Have you asked any other Iranian members?",0.9325099856999999
"Would you be okay if I seconded your nomination? Or would you prefer me to add as a ""support""?",0.8216650620999999
Cheers! Don't suppose you have a link.....?,0.7356369518000001
"I assume you were directing these comments to Malcolm, who was reverted by multiple people (and who blatantly violated the 3RR, as pointed out on his talk page). Correct?",-0.6098559583
"But in this case, at least there is an actual author making the claim, which is generally where I draw the line. Is Wood an inappropriate or fringe source, and if so, what makes her so?",0.3032664166
I don't have the delete privilege assigned to my account. What are you talking about?,-0.9375967193000001
"Also - for some reason images on image pages now appear in full size when I view them, rather than more convienient viewing sizes. Do you know how I can fix this?",0.005333391115
"I was very sincere in what I wrote. Do you understand what a ''conditional'' as opposed to an ''unreserved'' apology is, BigDunc?",-0.39069848560000003
<url>! Shall we greet him as he deserves?,-0.45774623090000005
"Hi Zaps, thanks for adding a source to the timetable as a reference for the destinations served. But how do you know that Sharjah and Istanbul are operated as charter flights?",0.5094893826
"Please do not remove warnings. Just follow the rules and everyone will get along, ok?",-0.9154990987
"Oh, I see that you removed the redirect from District of Columbia and restored the text. That has redirected to ""Washington DC"" for about 4 years now, and I've reverted it - if you have something ambitious in mind, please bring it up on one of the talk pages first, okay?",0.008159986577
I re-drew the captions on the tugboat diagram <url>. Do they render correctly for you now?,0.03383397999
"Owing to your status as an active wikipedian, I'm not yet reverting your edit to this article. But what sense is it to move his birth location from the birthdate position in line one, to the top of (a newly formed) paragraph 2 which then (continues from the former paragraph 1 subject) takes off on a subject entirely unrelated to his birth?",-0.8477677372
Double standards? Biased administrators?,-0.7979115934000001
I just logged in for the first time this weekend. Do you want me to run through or have you already started?,0.9019716472
"How exactly is it unclear? The ships link to the same place, the prefix ""HMS"" comes before ''Eagle'' to show her name change... what's not there that should be?",-0.8587825373000001
Is it possible to revert more than one revision at a time? Or must you be an administrator to do that?,0.457044351
"From the edit history to the template, it appears that your last edit has not been undone so hopefully this issue is resolved. You are both editors of between 1 and 2 years experience here, so perhaps a bit better communications would be a better approach in future?",0.7221748683
"I have looked back in my archives a year, and cannot find the issue concerned - although I certainly remember the name, your account, and the style. Can you give me the relevant link/diff, so I can refresh my memory and be best informed what action might be appropriate?",0.7859414523
What State are you from? New Jersey?,-0.2334647245
Well the only plausible explanation was that you reverted to where I removed an extraneous cat (after Homestarmy's edit) and then swapped out a template... but as you're a competent editor that just seemed odd. Is that what indeed occurred?,0.9026502369
Why not try adding sources from time to time? If you won't who do you expect to do so?,-1.675829321
Why were there 2 message bars at the top when i got new messages? Is that what it's supposed to do?,0.1176329272
Where should he be? As a parent of Isa-Beg?,-0.46850820390000003
Birth place of Arnie. Can you proof read what has been translated so far from German wiki and translate the remainder?,-0.1867590023
What you really need to do if you want an article on 'Do Anything Nice' is to establish its notability. Can you find multiple non-trivial mentions in reliable sources that refer to it?,-0.14973007119999998
"What do you mean by ""not a derivative of Formula 3 article""? Why did you feel compelled to remove the link to the main F3 article off the top of all the F3 sub-articles?",-1.571458724
"ER, I was wondering if <url> would be a good candidate for featured bio in the portal, since he was the first United States Marine Corps officer, in history to take command of a Naval flotilla. What do you think?",0.7885294082
Have you received the 1972 Encyclopedia of PNG you mentioned during the discussion about <url>? Was there a detailed entry for Dagora?,-0.17722377670000003
"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?",-0.7235749664
"That's OK &mdash; I just wondered if you had a new translation that used ""on"". Where are you studying philosophy, by the way?",0.756011709
<url>???,-0.6564521931
"I was starting bio...bio-something's talk page, telling him to make it an article, not a user page, and I saw that you wanted to delete it. Why?",-0.3579661611
"I have never heard of the 1933 ""freakish heat flash"" in Coimbra, Portugal. Will you please provide some sources that you used for forming such a conclusion?",-0.04116982687
"Why the removal of the citation dealing with coriolis? Was the proof not within the citation, or was the citation not considered primary?",-0.1492912381
"Hello. Who are you, and when are we to have met or communicated in the past?",-0.1062103291
Title says it all.<url> I dont have time to put up a page... but might I suggest <url>?,-0.8871873808
I have just put the article to peer review. Would you care to take a look?,1.316413876
"Richiez, if you are a surgeon, there's a good chance that Intuitive Surgical would bring a robot to your home or office for free so that you could test drive it without further obligation. What have you got to lose?",-0.3511789405
"I saw that you gave this user two warnings within 1 minute. Is it possible that this user made the second bad edit, whatever it was, before seeing the first warning?",0.3094633592
"I strongly agree with deleting poorly sourced articles, articles about people in the news enjoying their 15 minutes of fame, memorials, articles merely linking to the subjects website, articles about internet phenomena which are sourced onlyu to blogs or fansites. We are in accord on many things, but I have one question: On your user page you say ""The name of my dog is not ""human knowledge""-it's unverifiable ."" Shouldn't you have quotes around ""Unverifiable,"" if that's what you call your dog?",0.05334846857
"Hi, I see you are familiar with a sockpuppeter called <person>. Would you say that <person> is possibly him?",0.4544881645
"I don't understand. So then you decide by yourself, and the people who stated their support for the original are ignored?",-1.0052411479999999
"The Hitchin-related hoax claims by <url> seem to have led to a rather precipitate response, considering that he has only been an editor for a few days. Is there something going on here that isn't obvious?",-0.5447269045
I'll do so then. What's the procedure?,0.025170095409999996
Do the titles of WP articles generally pass partisan judgment on the subject under discussion? Should they?,-0.09250839970000001
"Lists like this are a bad idea to begin with, and this one in particular has been deleted via an AfD. Why not try categories instead?",-0.2553715107
"PS, I would seriously like an answer to my question above. What is your native language and where do you come from?",-1.028051223
<person>Great! Is the BOTs image from the same base map as the lead image?,0.3031036689
Unreliable websites should be avoided altogether as even their citations might be wrong. Do you see a specific problem with the AKC breed standard?,-0.23124536829999998
I objected because the image is replaceable. Why can't someone take a picture of it and release it freely?,-0.3737116698
I saw your motorcycle map for Daytona. Could you do one for Indianapolis?,-0.13573774460000002
"Hey, i noiced that the special number in the Quran is 19, and worship is also on the 19th baha'i month. Did i just discover a Baha'i prophecy?",-0.1874235054
"The only books by Paul I was able to find were ''Concordia the Lutheran Confessions: A Readers Edition of the Book of Concord'' (Hardcover - not yet released) and ''Communion fellowship: A resource for understanding, implementing, and retaining the practice of closed communion in the Lutheran parish'' (Unknown Binding - Jan 1, 1992). Are those his scholarly works?",0.5462193121
"How do you make your signature all wierd the way you do? For example, you have a link to your user talk next to your name that appears as a COF album name...how'd you do that?",-0.3631337846
"Could the background be expanded a bit? Why was it felt necessary to replace the existing two hospitals, for instance?",-0.39600734049999997
"Bob, Have now actioned the above. Are there any further railway references that you consider weak or missing?",0.0244917368
"Hi, I'm new to RC patrol, and I was wondering how you do the 'reverted edits by X to version by Y' edit summary. Is there a shortcut to reverting an edit?",0.7355271048
Really? Why?,-0.8502188884
Thanks for your assistance in the review of the Brian Keith review at the DYK! The user has cited the Internet Movie Database before?,1.226522263
