0,1,2
diametrically,[],False
diappointed,[],False
diatribe,[],False
diatribes,[],False
dick,[],False
dictator,"[('cực _ độc', 1), ('cực', 1), ('độc', 1)]",True
dictatorial,[],False
die,"[('chết', 10), ('mất', 2), ('đi', 1), ('đi _ chết', 1), ('tiêu', 1)]",True
die-hard,[],False
died,"[('chết', 9), ('mất', 6), ('tử', 2), ('qua đời', 1), ('qua', 1)]",True
dies,"[('chết', 2), ('qua đời', 1), ('qua', 1), ('đời', 1)]",True
difficult,"[('khó', 65), ('khăn', 10), ('khó khăn', 6), ('chật', 2), ('vả', 1)]",True
difficulties,"[('khó khăn', 1), ('khăn', 1), ('khó', 1)]",True
difficulty,"[('khó', 2), ('khó khăn', 1), ('khăn', 1)]",True
diffidence,[],False
dilapidated,[],False
dilemma,[],False
dilly-dally,[],False
dim,[],True
dimmer,[],False
din,"[('đơn', 1)]",True
ding,[],True
dings,[],True
dinky,[],False
dire,[],True
direly,[],False
direness,[],False
dirt,[],True
dirtbag,[],False
dirtbags,[],False
dirts,[],False
dirty,"[('bẩn', 2), ('bậy', 1), ('mấy', 1), ('phân đâu', 1), ('phân', 1)]",True
disable,"[('tắt', 1)]",True
disabled,[],True
disaccord,[],False
disadvantage,[],True
disadvantaged,"[('thiệt', 1), ('thòi', 1), ('thiệt thòi', 1)]",True
disadvantageous,[],False
disadvantages,[],False
disaffect,[],False
disaffected,[],False
disaffirm,[],False
disagree,"[('ý', 3), ('đồng ý', 2), ('đồng', 2), ('không', 1), ('không _ ý', 1)]",True
disagreeable,[],False
disagreeably,[],False
disagreed,"[('ý', 1), ('đồng ý', 1), ('đồng', 1)]",True
disagreeing,"[('đồng', 1), ('thành kiến', 1), ('thành', 1), ('kiến', 1)]",True
disagreement,"[('bất', 4), ('đồng', 4), ('bất đồng', 3), ('điểm', 2), ('bất đồng _ điểm', 1)]",True
disagrees,[],False
disallow,[],False
disapointed,[],False
disapointing,[],False
disapointment,[],False
disappoint,"[('làm _ thất', 1), ('thất', 1), ('làm', 1)]",True
disappointed,"[('thất', 2), ('vọng', 2), ('thất vọng', 1), ('làm', 1), ('làm _ thất vọng', 1)]",True
disappointing,"[('thất _ quá', 1), ('quá', 1), ('thất', 1)]",True
disappointingly,[],False
disappointment,[],False
disappointments,[],False
disappoints,[],False
disapprobation,[],False
disapproval,"[('phục', 1), ('không', 1), ('không phục', 1)]",True
disapprove,[],False
disapproving,"[('không', 1)]",True
disarm,"[('giải giáp', 1), ('giải', 1), ('giáp', 1)]",True
disarray,[],False
disaster,"[('tai', 1)]",True
disasterous,[],False
disastrous,[],False
disastrously,[],False
disavow,[],False
disavowal,[],False
disbelief,[],False
disbelieve,[],False
disbeliever,[],False
disclaim,[],True
discombobulate,[],False
discomfit,[],False
discomfititure,[],False
discomfort,[],False
discompose,[],False
disconcert,[],False
disconcerted,[],False
disconcerting,[],False
disconcertingly,[],False
disconsolate,[],False
disconsolately,[],False
disconsolation,[],False
discontent,[],False
discontented,[],False
discontentedly,[],False
discontinued,[],False
discontinuity,[],False
discontinuous,[],False
discord,[],False
discordance,[],False
discordant,[],False
discountenance,[],False
discourage,[],True
discouragement,"[('trách', 1), ('không', 1), ('không _ trách', 1)]",True
discouraging,[],False
discouragingly,[],False
discourteous,[],False
discourteously,[],False
discoutinous,[],False
discredit,[],False
discrepant,[],False
discriminate,"[('thị', 1), ('kì', 1), ('kì thị', 1)]",True
discrimination,"[('discrimination', 1)]",True
discriminatory,"[('kỳ', 2), ('thị', 2), ('kỳ thị à', 1), ('à', 1), ('kỳ thị', 1)]",True
disdain,[],False
disdained,[],False
disdainful,[],False
disdainfully,[],False
disfavor,[],False
disgrace,[],True
disgraced,"[('sủng', 1), ('sủng mãi', 1), ('mãi', 1)]",True
disgraceful,[],False
disgracefully,[],False
disgruntle,[],False
disgruntled,[],False
disgust,[],True
disgusted,[],False
disgustedly,[],False
disgustful,[],False
disgustfully,[],False
disgusting,[],True
disgustingly,[],False
dishearten,[],False
disheartening,[],False
dishearteningly,[],False
dishonest,[],False
dishonestly,[],False
dishonesty,[],False
dishonor,[],False
dishonorable,[],False
dishonorablely,[],False
disillusion,[],False
disillusioned,[],False
disillusionment,[],False
disillusions,[],False
disinclination,[],False
disinclined,[],False
disingenuous,[],False
disingenuously,[],False
disintegrate,[],False
disintegrated,[],False
disintegrates,[],False
disintegration,[],False
disinterest,[],False
disinterested,[],False
dislike,[],True
disliked,[],False
dislikes,[],False
disliking,[],False
dislocated,[],False
disloyal,[],False
disloyalty,[],False
dismal,[],False
dismally,[],False
dismalness,[],False
dismay,[],False
dismayed,[],False
dismaying,[],False
dismayingly,[],False
dismissive,[],False
dismissively,[],False
disobedience,[],False
disobedient,[],False
disobey,[],False
disoobedient,[],False
disorder,"[('bệnh', 1)]",True
disordered,[],False
disorderly,"[('disorderly', 1)]",True
disorganized,"[('chức', 1), ('tổ', 1), ('vô tổ chức', 1), ('vô', 1)]",True
disorient,[],False
disoriented,[],False
disown,[],False
disparage,[],False
disparaging,"[('phô _ bai', 1), ('phô', 1), ('bai', 1), ('chê', 1)]",True
disparagingly,[],False
dispensable,[],True
dispirit,[],False
dispirited,[],False
dispiritedly,[],False
dispiriting,[],False
displace,[],True
displaced,[],False
displease,[],False
displeased,[],False
displeasing,[],False
displeasure,[],False
disproportionate,[],False
disprove,[],False
disputable,[],False
dispute,"[('chấp', 5), ('tranh', 4), ('tranh chấp', 2), ('cãi', 2)]",True
disputed,"[('chấp', 1), ('tranh', 1)]",True
disquiet,[],False
disquieting,[],False
disquietingly,[],False
disquietude,[],False
disregard,[],False
disregardful,[],False
disreputable,[],False
disrepute,[],False
disrespect,"[('tôn', 1)]",True
disrespectable,[],False
disrespectablity,[],False
disrespectful,"[('bực', 1), ('quấy', 1), ('vô', 1), ('quấy _ bực _ vô', 1), ('trọng', 1)]",True
disrespectfully,[],False
disrespectfulness,[],False
disrespecting,"[('trọng', 1), ('tôn trọng', 1), ('tôn', 1)]",True
disrupt,"[('phá', 1)]",True
disruption,"[('đứt', 1), ('đoạn', 1), ('đứt đoạn', 1)]",True
disruptive,"[('phá', 2), ('phá rối', 1), ('rối', 1), ('gây', 1), ('lái', 1)]",True
diss,[],True
dissapointed,[],False
dissappointed,[],False
dissappointing,[],False
dissatisfaction,"[('chuyện', 1), ('chuyện bất mãn', 1), ('mãn', 1), ('bất', 1)]",True
dissatisfactory,[],False
dissatisfied,"[('mãn', 1), ('bất', 1), ('bất mãn', 1)]",True
dissatisfies,[],False
dissatisfy,[],False
dissatisfying,[],False
dissed,[],False
dissemble,[],False
dissembler,[],False
dissension,[],False
dissent,[],True
dissenter,[],False
dissention,[],False
disservice,[],False
disses,[],False
dissidence,[],False
dissident,"[('bất _ kiến', 1), ('bất', 1), ('kiến', 1)]",True
dissidents,[],False
dissing,[],False
dissocial,[],False
dissolute,[],False
dissolution,[],False
dissonance,[],False
dissonant,[],False
dissonantly,[],False
dissuade,[],False
dissuasive,[],False
distains,[],False
distaste,[],False
distasteful,[],False
distastefully,[],False
distort,[],True
distorted,"[('dạo', 1), ('chả', 1), ('dạo _ chả', 1)]",True
distortion,"[('rối', 1)]",True
distorts,"[('tạc', 2), ('xuyên tạc', 2), ('xuyên', 2)]",True
distract,"[('làm', 1)]",True
distracting,[],False
distraction,[],False
distraught,[],False
distraughtly,[],False
distraughtness,[],False
distress,[],False
distressed,[],False
distressing,[],False
distressingly,[],False
distrust,"[('tín nhiệm', 1), ('nhiệm', 1), ('tín', 1)]",True
distrustful,[],False
distrusting,[],False
disturb,"[('nhiễu', 1), ('quấy', 1)]",True
disturbance,[],False
disturbed,[],False
disturbing,"[('phiền', 1), ('làm', 1), ('làm phiền', 1)]",True
disturbingly,[],False
disunity,"[('mất _ kết', 1), ('kết', 1), ('mất', 1)]",True
disvalue,[],False
divergent,"[('bất đồng', 1), ('bất', 1), ('đồng', 1)]",True
divisive,[],False
divisively,[],False
divisiveness,[],False
dizzing,[],False
dizzingly,[],False
dizzy,"[('hoa mắt', 1), ('mắt', 1), ('hoa', 1)]",True
doddering,[],False
dodgey,[],False
dogged,[],False
doggedly,[],False
dogmatic,[],False
doldrums,[],False
domineer,[],False
domineering,[],False
donside,[],False
doom,[],False
doomed,[],False
doomsday,[],False
dope,[],False
doubt,"[('ngờ', 5), ('nghi', 2), ('cứ', 1), ('nghi ngờ', 1)]",True
doubtful,"[('nghi', 1), ('nghi ngờ', 1), ('ngờ', 1)]",True
doubtfully,[],False
doubts,"[('vấn', 2), ('nghi', 2), ('nghi vấn', 2)]",True
douchbag,[],False
douchebag,[],False
douchebags,[],False
downbeat,[],False
downcast,[],False
downer,[],False
downfall,[],False
downfallen,[],False
downgrade,"[('hạ cấp', 1), ('cấp', 1), ('hạ', 1)]",True
downhearted,[],False
downheartedly,[],False
downhill,[],False
downside,"[('trái', 1), ('điểm', 1)]",True
downsides,"[('những', 1), ('trái', 1), ('những mặt trái', 1), ('mặt', 1)]",True
downturn,[],False
downturns,[],False
drab,[],False
draconian,[],False
draconic,[],False
drag,"[('kéo', 2), ('rê', 2), ('lôi', 1), ('ké', 1), ('drag', 1)]",True
dragged,"[('lôi', 3), ('kéo', 3), ('kéo dắt', 1), ('dắt', 1)]",True
dragging,"[('nhọc', 1)]",True
dragoon,[],False
drags,[],False
drain,[],True
drained,[],False
draining,[],False
drains,[],False
drastic,[],False
drastically,[],False
drawback,[],False
drawbacks,[],False
dread,[],True
dreadful,[],False
dreadfully,[],False
dreadfulness,[],False
dreary,[],False
dripped,[],False
dripping,[],False
drippy,[],False
drips,[],False
drones,[],False
droop,[],False
droops,[],False
drop-out,[],False
drop-outs,[],False
dropout,[],False
dropouts,[],False
drought,[],False
drowning,[],False
drunk,"[('rồi', 1), ('mấy _ say rồi', 1), ('say', 1), ('mấy', 1), ('uống', 1)]",True
drunkard,[],False
drunken,[],False
dubious,[],False
dubiously,[],False
dubitable,[],False
dud,[],True
dull,[],True
dullard,[],False
dumb,[],True
dumbfound,[],False
dump,"[('rác', 2), ('bãi', 1), ('bãi rác', 1)]",True
dumped,[],False
dumping,"[('dumping', 1)]",True
dumps,[],False
dunce,[],False
dungeon,[],True
dungeons,"[('dungeons', 1)]",True
dupe,[],False
dust,[],True
dusty,[],False
dwindling,[],False
dying,[],True
earsplitting,[],False
eccentric,[],False
eccentricity,[],False
effigy,[],False
effrontery,[],False
egocentric,[],False
egomania,[],False
egotism,[],False
egotistical,[],False
egotistically,[],False
egregious,[],False
egregiously,[],False
election-rigger,[],False
elimination,[],False
emaciated,[],False
emasculate,[],False
embarrass,[],True
embarrassing,"[('xấu', 1)]",True
embarrassingly,[],False
embarrassment,"[('mắc', 1), ('cỡ', 1), ('mắc cỡ', 1)]",True
embattled,[],False
embroil,[],False
embroiled,[],False
embroilment,[],False
emergency,[],False
emphatic,[],False
emphatically,[],False
emptiness,[],False
encroach,[],False
encroachment,[],False
endanger,[],False
enemies,"[('thù', 2), ('địch', 1)]",True
enemy,"[('thù', 4), ('giặc', 2), ('quân giặc', 1), ('quân', 1), ('kẻ', 1)]",True
enervate,[],False
enfeeble,[],False
enflame,[],False
engulf,[],False
enjoin,[],False
enmity,"[('thù', 1), ('tư thù', 1), ('tư', 1)]",True
enrage,[],False
enraged,[],False
enraging,[],False
enslave,[],False
entangle,[],False
entanglement,[],False
entrap,[],False
entrapment,[],False
envious,[],False
enviously,[],False
enviousness,[],False
epidemic,"[('dịch.ốa', 2), ('dịch', 1), ('dịch bệnh', 1), ('bệnh', 1)]",True
equivocal,[],False
erase,"[('xóa', 1), ('mất', 1), ('mất tiêu', 1), ('tiêu', 1)]",True
erode,[],False
erodes,[],False
erosion,[],False
err,[],True
errant,[],False
erratic,[],False
erratically,[],False
erroneous,"[('sai', 1)]",True
erroneously,[],False
error,"[('lỗi', 23), ('sót', 1), ('không', 1), ('error', 1), ('báo lỗi', 1)]",True
errors,"[('lỗi', 8), ('sót', 2), ('mẫu', 1), ('lỗi _ thuật', 1), ('thuật', 1)]",True
eruptions,[],False
escapade,[],False
eschew,[],False
estranged,[],False
evade,[],False
evasion,[],False
evasive,[],False
evil,"[('ác', 3), ('oan', 1), ('già', 1), ('có ác', 1), ('có', 1)]",True
evildoer,[],False
evils,[],False
eviscerate,[],False
exacerbate,[],False
exagerate,[],False
exagerated,[],False
exagerates,[],False
exaggerate,[],True
exaggeration,"[('đáng', 1)]",True
exasperate,[],False
exasperated,[],False
exasperating,[],False
exasperatingly,[],False
exasperation,[],False
excessive,"[('mức', 3), ('quá', 2), ('bị', 1), ('thừa', 1), ('thừa thãi', 1)]",True
excessively,"[('quá', 2)]",True
exclusion,[],False
excoriate,[],False
excruciating,[],False
excruciatingly,[],False
excuse,"[('xin', 5), ('lý', 4), ('do', 4), ('lý do', 4), ('cớ', 4)]",True
excuses,"[('chuyện', 1)]",True
execrate,[],False
exhaust,[],True
exhausted,"[('kiệt', 1)]",True
exhaustion,"[('kiệt', 1), ('sức', 1), ('kiệt sức', 1)]",True
exhausts,[],False
exhorbitant,[],False
exhort,"[('hô', 1)]",True
exile,"[('chiến _ vong', 1), ('chiến', 1), ('vong', 1)]",True
exorbitant,[],False
exorbitantance,[],False
exorbitantly,[],False
expel,[],False
expensive,"[('kém', 1), ('nhiều', 1)]",True
expire,"[('hết', 1)]",True
expired,"[('hết', 4), ('hạn', 4), ('hết hạn', 2), ('bổ', 1), ('bổ sung', 1)]",True
explode,[],True
exploit,[],True
exploitation,[],False
explosive,"[('nổ', 1)]",True
expropriate,[],False
expropriation,[],False
expulse,[],False
expunge,[],False
exterminate,[],False
extermination,[],False
extinguish,[],False
extort,[],False
extortion,[],False
extraneous,[],False
extravagance,[],False
extravagant,"[('ngông cuồng', 1), ('ngông', 1), ('cuồng', 1)]",True
extravagantly,[],False
extremism,[],False
extremist,"[('đoan', 2), ('cực', 2), ('cực đoan', 2)]",True
extremists,"[('đoan', 1), ('cực', 1), ('cực đoan', 1), ('khích', 1), ('quá', 1)]",True
eyesore,"[('mắt', 1), ('chướng', 1), ('chướng mắt', 1)]",True
f**k,[],False
fabricate,[],True
fabrication,[],True
facetious,[],False
facetiously,[],False
fail,"[('bại', 3), ('rồi', 1), ('thất', 1), ('thất bại', 1)]",True
failed,"[('thất', 3), ('thất bại', 1), ('bại', 1), ('không', 1), ('bất', 1)]",True
failing,"[('bại', 1), ('lỗi', 1)]",True
fails,[],False
failure,"[('bại', 4), ('thất', 1), ('thất bại', 1)]",True
failures,[],False
faint,[],False
fainthearted,[],False
faithless,[],False
fake,"[('giả', 2), ('fake', 2), ('vịt', 2), ('mạo', 1), ('ngụy', 1)]",True
fall,"[('rơi', 4), ('đổ', 1), ('lọt', 1), ('thành', 1)]",True
fallacies,[],False
fallacious,[],False
fallaciously,[],False
fallaciousness,[],False
fallacy,"[('biện', 1), ('nha', 1)]",True
fallen,"[('ngã', 1), ('rơi', 1)]",True
falling,[],True
fallout,[],False
falls,[],False
false,"[('những', 1)]",True
falsehood,[],True
falsely,"[('nghi', 1), ('giả', 1)]",True
falsify,[],False
falter,[],False
faltered,[],False
famine,[],False
famished,[],False
fanatic,[],True
fanatical,"[('cuồng', 2), ('tín', 1), ('cuồng tín', 1)]",True
fanatically,[],False
fanaticism,[],False
fanatics,[],False
fanciful,[],False
far-fetched,[],False
farce,[],False
farcical,[],False
farcical-yet-provocative,[],False
farcically,[],False
farfetched,[],False
fascism,[],False
fascist,"[('phát xít', 2), ('xít', 2), ('phát', 2)]",True
fastidious,[],True
fastidiously,[],False
fastuous,[],False
fat,"[('béo', 1)]",True
fat-cat,[],False
fat-cats,[],False
fatal,[],False
fatalistic,[],False
fatalistically,[],False
fatally,[],False
fatcat,[],False
fatcats,[],False
fateful,[],False
fatefully,[],False
fathomless,[],False
fatigue,[],False
fatigued,[],False
fatique,[],False
fatty,[],False
fatuity,[],False
fatuous,[],False
fatuously,[],False
fault,"[('lỗi', 4), ('gì', 1), ('tội', 1), ('tội gì', 1)]",True
faults,[],True
faulty,"[('lỗi', 2)]",True
fawningly,[],False
faze,[],False
fear,"[('sợ', 6), ('hại', 1), ('sợ hại', 1), ('sợ hãi', 1), ('hãi', 1)]",True
fearful,[],False
fearfully,[],False
fears,[],False
fearsome,[],False
feckless,[],False
feeble,[],False
feeblely,[],False
feebleminded,[],False
feign,[],False
feint,[],False
fell,"[('rơi', 2), ('thăng', 1)]",True
felon,[],False
felonious,[],False
ferociously,[],False
ferocity,[],False
fetid,[],False
fever,[],False
feverish,[],False
fevers,[],False
fiasco,[],False
fib,[],False
fibber,[],False
fickle,[],False
fiction,[],True
fictional,"[('nhân', 2)]",True
fictitious,"[('những', 1), ('hư', 1), ('những _ hư', 1)]",True
fidget,[],False
fidgety,[],False
fiend,[],False
fiendish,[],False
fierce,"[('hung', 2), ('hung tợn', 1), ('tợn', 1), ('hic', 1), ('dữ', 1)]",True
figurehead,[],False
filth,[],False
filthy,[],False
finagle,[],False
finicky,[],False
fissures,[],False
fist,[],False
flabbergast,[],False
flabbergasted,[],False
flagging,[],False
flagrant,[],False
flagrantly,[],False
flair,[],False
flairs,[],False
flak,[],False
flake,[],False
flakey,[],False
flakieness,[],False
flaking,[],False
flaky,[],False
flare,[],False
flares,[],False
flareup,[],False
flareups,[],False
flat-out,[],False
flaunt,[],False
flaw,[],True
flawed,[],False
flaws,"[('khuyết', 2), ('khiếm khuyết', 1), ('khiếm', 1), ('sai sót', 1), ('sai', 1)]",True
flee,"[('trốn', 1)]",True
fleed,[],False
fleeing,[],False
fleer,[],False
flees,[],False
fleeting,[],False
flicering,[],False
flicker,[],False
flickering,[],False
flickers,[],False
flighty,[],False
flimflam,[],False
flimsy,[],False
flirt,[],True
flirty,[],False
floored,[],False
flounder,[],False
floundering,[],False
flout,[],False
fluster,[],False
foe,[],True
fool,"[('ngu', 2), ('nhỡ', 1), ('nhỡ _ ngu', 1), ('khờ _ cớm', 1), ('khờ', 1)]",True
fooled,[],False
foolhardy,[],False
foolish,"[('ý', 1)]",True
foolishly,"[('dại', 1), ('dại dột', 1), ('dột', 1)]",True
foolishness,[],False
forbid,"[('cấm', 5)]",True
forbidden,"[('cấm', 11)]",True
forbidding,[],False
forceful,[],True
foreboding,[],False
forebodingly,[],False
forfeit,[],False
forged,[],False
forgetful,[],False
forgetfully,[],False
forgetfulness,[],False
forlorn,[],False
forlornly,[],False
forsake,[],False
forsaken,[],False
forswear,[],False
foul,[],False
foully,[],False
foulness,[],False
fractious,[],False
fractiously,[],False
fracture,[],False
fragile,[],False
fragmented,[],False
frail,[],False
frantic,[],False
frantically,[],False
franticly,[],False
fraud,"[('thẹn', 1)]",True
fraudulent,[],True
fraught,[],False
frazzle,[],False
frazzled,[],False
freak,[],False
freaking,[],False
freakish,[],False
freakishly,[],False
freaks,[],False
freeze,[],False
freezes,[],False
freezing,[],False
frenetic,[],False
frenetically,[],False
frenzied,[],False
frenzy,[],False
fret,[],False
fretful,[],False
frets,[],False
friction,"[('chạm', 1), ('va chạm', 1), ('va', 1)]",True
frictions,[],False
fried,[],True
friggin,[],False
frigging,[],False
fright,[],False
frighten,[],False
frightening,[],False
frighteningly,[],False
frightful,[],False
frightfully,[],False
frigid,[],False
frost,[],False
frown,[],False
froze,[],True
frozen,[],False
fruitless,[],False
fruitlessly,[],False
frustrate,[],True
frustrated,"[('ức chế', 1), ('chế', 1), ('ức', 1)]",True
frustrates,[],False
frustrating,"[('chán', 1), ('xúc', 1), ('bức xúc', 1), ('bức', 1)]",True
frustratingly,[],False
frustration,"[('buồn', 1)]",True
frustrations,"[('bực', 1), ('tức', 1), ('bực tức', 1)]",True
fuck,[],True
fucking,"[('mà không', 1), ('không', 1), ('mà', 1)]",True
fudge,[],False
fugitive,[],False
full-blown,[],False
fulminate,[],False
fumble,[],False
fume,[],True
fumes,[],False
fundamentalism,[],False
funky,[],False
funnily,[],False
funny,"[('buồn', 5), ('cười', 4), ('buồn cười', 3), ('hài', 2), ('hước', 2)]",True
furious,[],False
furiously,[],False
furor,[],False
fury,[],False
fuss,"[('thằng', 1), ('lên', 1), ('thằng _ lên', 1)]",True
fussy,"[('cầu', 1), ('hong', 1), ('cầu _ hong', 1)]",True
fustigate,[],False
fusty,[],False
futile,"[('ích', 1), ('vô ích', 1), ('vô', 1)]",True
futilely,[],False
futility,[],False
fuzzy,"[('mờ', 3)]",True
gabble,[],False
gaff,[],False
gaffe,[],False
gainsay,[],False
gainsayer,[],False
gall,[],True
galling,[],False
gallingly,[],False
galls,[],False
gangster,[],True
gape,[],False
garbage,"[('rác', 2), ('bãi', 1)]",True
garish,[],False
gasp,[],False
gauche,[],False
gaudy,[],False
gawk,[],False
gawky,[],False
geezer,[],False
genocide,[],False
get-rich,[],False
ghastly,[],False
ghetto,[],False
ghosting,"[('hình', 1)]",True
gibber,[],False
gibberish,[],False
gibe,[],False
giddy,[],False
gimmick,[],False
gimmicked,[],False
gimmicking,[],False
gimmicks,[],False
gimmicky,[],False
glare,[],False
glaringly,[],False
glib,[],False
glibly,[],False
glitch,"[('trục trặc', 1), ('trặc', 1), ('trục', 1)]",True
glitches,[],False
gloatingly,"[('cách hả', 1), ('hả', 1), ('cách', 1)]",True
gloom,[],False
gloomy,[],False
glower,[],False
glum,[],False
glut,[],False
gnawing,[],False
goad,[],False
goading,[],False
god-awful,[],False
goof,[],False
goofy,[],False
goon,[],True
gossip,"[('dóc', 1), ('tán', 1), ('tán dóc', 1)]",True
graceless,[],False
gracelessly,[],False
graft,[],False
grainy,[],False
grapple,[],False
grate,[],True
grating,[],True
gravely,[],False
greasy,[],False
greed,[],True
greedy,"[('ngốc', 1)]",True
grief,[],False
grievance,[],False
grievances,[],False
grieve,[],False
grieving,[],False
grievous,[],False
grievously,[],False
grim,[],True
grimace,[],False
grind,[],False
gripe,[],False
gripes,[],False
grisly,[],False
gritty,[],False
gross,[],False
grossly,[],False
grotesque,[],False
grouch,[],False
grouchy,[],False
groundless,[],False
grouse,[],False
growl,[],False
grudge,"[('ác cảm', 1), ('cảm', 1), ('ác', 1), ('thù', 1), ('hằn', 1)]",True
grudges,"[('thù', 2), ('hận thù', 1), ('hận', 1), ('oán', 1), ('chuốc', 1)]",True
grudging,[],False
grudgingly,[],False
gruesome,[],False
gruesomely,[],False
gruff,[],False
grumble,[],False
grumpier,[],False
grumpiest,[],False
grumpily,[],False
grumpish,[],False
grumpy,"[('sởn', 1)]",True
guile,[],False
guilt,[],True
guiltily,[],False
guilty,"[('tội', 5), ('mắc tội', 1), ('mắc', 1)]",True
gullible,[],False
gutless,[],False
gutter,[],False
hack,[],True
hacks,[],False
haggard,[],False
haggle,[],False
hairloss,[],False
halfhearted,[],True
halfheartedly,"[('halfhearted', 1), ('quá', 1), ('halfhearted quá', 1)]",True
hallucinate,[],False
hallucination,[],False
hamper,[],False
hampered,[],False
handicapped,[],False
hang,"[('treo', 7), ('treo _ treo', 1), ('hang', 1), ('hàng', 1)]",True
hangs,[],False
haphazard,[],False
hapless,[],False
harangue,[],False
harass,"[('quấy', 1), ('quấy rối', 1), ('rối', 1)]",True
harassed,"[('quấy', 3), ('phá', 1), ('quấy phá', 1)]",True
harasses,[],False
harassment,"[('lễ', 1), ('rối', 1), ('quậy _ nhỉ', 1), ('quậy', 1), ('nhỉ', 1)]",True
harboring,[],False
harbors,"[('cảng', 1), ('bến', 1), ('bến cảng', 1)]",True
hard,"[('khó', 7), ('chăm', 3), ('công', 2), ('cứng', 2), ('sức', 2)]",True
hard-hit,[],False
hard-line,[],False
hard-liner,[],False
hardball,[],False
harden,"[('đóng cứng', 1), ('đóng', 1), ('cứng', 1)]",True
hardened,[],False
hardheaded,[],False
hardhearted,[],False
hardliner,[],False
hardliners,[],False
hardship,[],False
hardships,[],False
harm,"[('hại', 2)]",True
harmed,"[('hại', 1)]",True
harmful,"[('hại', 5), ('tai hại', 1), ('tai', 1), ('gây hại', 1), ('gây', 1)]",True
harms,"[('tổn', 1), ('thất', 1), ('tổn thất', 1), ('hại', 1)]",True
harpy,[],False
harridan,[],False
harried,[],False
harrow,[],False
harsh,"[('nặng', 3), ('nề', 1), ('nặng nề', 1), ('khắc nghiệt', 1), ('nghiệt', 1)]",True
harshly,[],False
hasseling,[],False
hassle,[],False
hassled,[],False
hassles,[],False
haste,[],False
hastily,"[('vàng', 2), ('vội', 2), ('vội vàng', 2), ('vã', 1)]",True
hasty,"[('vội _ chăng', 1), ('chăng', 1), ('vội', 1)]",True
hate,"[('ghét', 11), ('hận', 2), ('ưa', 1), ('ưa _ ghét', 1), ('thù', 1)]",True
hated,"[('ghét', 5), ('thù', 2), ('căm thù', 1), ('căm', 1), ('ghét bỏ', 1)]",True
hateful,"[('ghét', 1)]",True
hatefully,[],False
hatefulness,[],False
hater,[],False
haters,[],False
hates,"[('ghét', 3), ('thù', 1)]",True
hating,[],False
hatred,[],False
haughtily,[],False
haughty,[],False
haunt,[],True
haunting,[],False
havoc,"[('havoc', 1), ('phách', 1)]",True
hawkish,[],False
haywire,[],False
hazard,[],False
hazardous,[],False
haze,[],False
hazy,[],False
head-aches,[],False
headache,"[('nhức', 2), ('nhức đầu', 1), ('đầu', 1), ('nhức _ mỏi', 1), ('mỏi', 1)]",True
headaches,"[('điều', 1), ('đau', 1), ('đau đầu', 1), ('đầu', 1)]",True
heartbreaker,[],False
heartbreaking,[],False
heartbreakingly,[],False
heartless,[],False
heathen,[],False
heavy-handed,[],False
heavyhearted,[],False
heck,[],True
heckle,[],False
heckled,[],False
heckles,[],False
hectic,[],False
hedge,[],True
hedonistic,[],False
heedless,[],False
hefty,[],False
hegemonism,[],False
hegemonistic,[],False
hegemony,[],False
heinous,"[('tày', 1)]",True
hell,"[('hell', 1), ('quái', 1)]",True
hell-bent,[],False
hellion,[],False
hells,[],True
helpless,"[('bó', 2), ('tay', 1), ('bó tay', 1)]",True
helplessly,[],False
helplessness,[],False
heresy,[],False
heretic,"[('giáo', 1)]",True
heretical,"[('giáo', 1), ('tà', 1), ('tà giáo', 1)]",True
hesitant,"[('tay', 2), ('chùn', 1), ('chùn tay', 1)]",True
hestitant,[],False
hideous,[],False
hideously,[],False
hideousness,[],False
high-priced,[],False
hiliarious,[],False
hinder,[],True
hindrance,[],False
hiss,[],False
hissed,[],False
hissing,[],False
ho-hum,[],False
hoard,[],False
hoax,[],False
hobble,[],False
hogs,[],False
hollow,[],False
hoodium,[],False
hoodwink,[],False
hooligan,[],False
hopeless,"[('vô vọng', 1), ('vô', 1), ('vọng', 1)]",True
hopelessly,[],False
hopelessness,[],False
horde,[],False
horrendous,[],False
horrendously,[],False
horrible,"[('kinh', 1), ('oan', 1)]",True
horrid,[],False
horrific,[],False
horrified,[],False
horrifies,[],False
horrify,[],False
horrifying,[],False
horrifys,[],False
hostage,[],False
hostile,"[('thái', 1), ('thái _ thù', 1), ('thù', 1)]",True
hostilities,[],False
hostility,[],False
hotbeds,[],False
hothead,[],False
hotheaded,[],False
hothouse,[],False
hubris,[],False
huckster,[],False
hum,[],True
humid,[],False
humiliate,"[('nhục', 2), ('làm nhục', 1), ('làm', 1)]",True
humiliating,"[('buồn', 1), ('làm', 1), ('làm _ buồn', 1)]",True
humiliation,[],False
humming,[],False
hung,"[('hùng', 4), ('hưng', 2), ('hungicp', 1), ('hung', 1), ('treo', 1)]",True
hurt,"[('thương', 2), ('tổn thương', 1), ('tổn', 1), ('hại', 1)]",True
hurted,[],False
hurtful,[],False
hurting,[],False
hurts,[],False
hustler,[],False
hype,[],False
hypocricy,[],False
hypocrisy,[],False
hypocrite,[],True
hypocrites,"[('hô _ giả', 1), ('hô', 1), ('giả', 1)]",True
hypocritical,"[('đạo', 1), ('đức', 1), ('hèn', 1), ('đạo đức _ hèn', 1)]",True
hypocritically,[],False
